Time,Country Name,Country Code,Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],CO2 emissions (kg per 2017 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"CO2 emissions from electricity and heat production, total (% of total fuel combustion) [EN.CO2.ETOT.ZS]",CO2 emissions from gaseous fuel consumption (% of total) [EN.ATM.CO2E.GF.ZS],CO2 emissions from gaseous fuel consumption (kt) [EN.ATM.CO2E.GF.KT],CO2 emissions from liquid fuel consumption (% of total) [EN.ATM.CO2E.LF.ZS],CO2 emissions from liquid fuel consumption (kt) [EN.ATM.CO2E.LF.KT],CO2 emissions from manufacturing industries and construction (% of total fuel combustion) [EN.CO2.MANF.ZS],CO2 emissions from solid fuel consumption (% of total) [EN.ATM.CO2E.SF.ZS],CO2 emissions from solid fuel consumption (kt) [EN.ATM.CO2E.SF.KT],CO2 emissions from transport (% of total fuel combustion) [EN.CO2.TRAN.ZS],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (current LCU) [NY.GDP.MKTP.CN],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP1.ZS],Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP2.ZS],Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.NOPR.ZS],Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.10.ZS],Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.25.ZS],Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49) [SG.VAW.1549.ZS],"Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Lending interest rate (%) [FR.INR.LEND],"Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]","Vulnerable employment, total (% of total employment) (modeled ILO estimate) [SL.EMP.VULN.ZS]","International tourism, expenditures (current US$) [ST.INT.XPND.CD]","International tourism, expenditures (% of total imports) [ST.INT.XPND.MP.ZS]","International tourism, number of departures [ST.INT.DPRT]","International tourism, number of arrivals [ST.INT.ARVL]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Stocks traded, total value (current US$) [CM.MKT.TRAD.CD]","Stocks traded, turnover ratio of domestic shares (%) [CM.MKT.TRNR]"
2016,Antigua and Barbuda,ATG,,,0.334400,0.259700,0.256340,500.500000,5.526480,,0.000000,0.000000,111.476800,557.384000,,0.000000,0.000000,,1123.550640,,5.121900,812.510930,4093640000.000000,1496700162.354080,4022170000.000000,1489692592.592590,4.099770,,,,,-0.489440,-0.468200,-0.468200,109.779790,,,,,,27.519600,,6.200000,9.575000,,,0.500000,,,101000000.000000,10.935700,,874000.000000,,,
2016,Argentina,ARG,-1.927410,-2.958760,0.314500,0.181200,0.206910,183158.700000,4.201820,,55.496510,102268.963000,48.183600,88792.738000,,1.633710,3010.607000,,375694.454100,,9.001900,1149.313350,706477848600.000000,582376550428.090000,8228159556500.000000,557532320662.955000,-2.080330,,21.778000,,8.085000,,41.119380,41.119380,,,,,,,29.568620,,9.800000,31.232500,,,8.300000,75.441910,20.880310,12273000000.000000,16.272840,18645000.000000,6668000.000000,0.782150,4360745593.334470,5.329370
2016,Armenia,ARM,-1.464830,-1.026110,0.479150,0.152670,0.161210,5066.700000,1.767970,,82.670240,4191.381000,16.346000,828.742000,,0.072330,3.667000,,9415.287060,,9.951960,366.227330,4721448152300.000000,10574444193.432500,5067293500000.000000,10546136235.521900,0.200000,17.617000,23.788000,36.323000,12.625000,-1.403610,0.268580,0.268580,123.014930,0.320000,2.480000,3.550000,19.290000,5.750000,80.646870,3.500000,12.200000,17.356710,99.847400,99.744410,5.700000,36.030690,63.343850,1033000000.000000,23.107770,1263000.000000,1260000.000000,,,
2016,Aruba,ABW,,,,,,,,,,0.000000,,883.747000,,,0.000000,,,,,,4857532496.311850,3013858130.380830,5340707000.000000,2983635195.530730,1.719620,,,,,-0.931200,-1.002800,-1.002800,102.438500,,,,,,,,,6.900000,,,,,,319000000.000000,15.863360,,1758000.000000,,,
2016,Australia,AUS,,,0.284170,0.339250,0.345120,394803.600000,16.320330,,20.607060,79122.859000,30.969320,118909.809000,,44.952170,172598.356000,,600642.764200,,10.090230,5453.997070,2043680000000.000000,1389336532090.020000,1658936000000.000000,1207580901578.720000,2.779140,5.711000,12.635000,12.640000,5.710000,1.276990,-0.655770,-0.655770,113.475550,,,,,,16.946790,,3.200000,5.420830,,,12.200000,85.803020,9.107320,35718000000.000000,13.656590,10390000.000000,8269000.000000,65.832210,794977154799.654000,59.784280
2016,Austria,AUT,3.762290,2.646250,0.163510,0.136670,0.138390,63697.100000,7.290780,,25.950720,16450.162000,49.396610,31312.513000,,17.973450,11393.369000,,76780.911770,,10.352260,4709.875980,351118250000.000000,389570224508.691000,357607950000.000000,395837353031.499000,1.989440,6.064000,11.429000,11.428000,6.060000,0.891590,1.848300,1.848300,111.675470,,,,,,19.243350,,3.000000,,,,15.500000,86.468340,8.986270,11634000000.000000,6.047480,11534000.000000,28121000.000000,6.707930,26552486712.224800,32.832320
2016,Azerbaijan,AZE,,,0.626850,0.232150,0.229900,32239.400000,3.303960,,65.907200,21525.290000,37.489630,12244.113000,,0.011230,3.667000,,52487.777210,,4.036550,153.215640,29160558900.000000,51430872122.242600,60425200000.000000,37866996882.915700,-3.100000,5.000000,12.797000,,5.000000,12.443380,14.671400,14.671400,132.383330,,,,,,70.670500,,21.800000,16.375230,99.940480,99.790060,4.000000,31.814630,55.050170,2593000000.000000,15.689500,4282000.000000,2249000.000000,,,
2016,"Bahamas, The",BHS,0.286330,-0.544120,0.176170,0.153910,0.160490,2040.700000,5.153600,,0.000000,0.000000,81.377260,1782.162000,,0.167440,3.667000,,2357.871440,,5.587370,1692.256100,11992100000.000000,11583838872.752200,11750800000.000000,11750800000.000000,-0.762970,12.700000,25.937000,25.839000,12.700000,-0.346380,1.441330,1.441330,109.223340,,,,,,28.054410,,11.900000,4.750000,,,3.600000,83.981640,15.059000,440000000.000000,9.849660,,6265000.000000,,,
2016,Bahrain,BHR,5.550690,1.992630,0.942330,0.443330,0.474710,30301.100000,21.495310,,90.047920,27194.472000,12.591650,3802.679000,,0.000000,0.000000,,49459.027800,,4.860510,1111.429930,11940480000.000000,32155459790.271000,12120350000.000000,32234973404.255300,3.558130,,5.397000,,1.193000,2.786790,0.247280,0.247280,113.609260,,,,,,27.988570,,6.300000,,,,7.700000,97.309030,1.006830,3267000000.000000,15.492200,3293000.000000,10158000.000000,1.032770,332914102.221030,1.803050
2016,Bangladesh,BGD,6.866350,5.559100,0.388260,0.110640,0.111380,81128.900000,0.507740,,72.678610,53593.205000,20.950730,15449.071000,,8.443950,6226.566000,,195047.419500,,2.862270,39.559210,20758211000000.000000,208955445058.145000,20758211000000.000000,265236390328.627000,7.113480,4.350000,11.051000,11.370000,4.350000,5.513530,27.850740,6.727850,152.529140,3.740000,6.990000,4.150000,24.420000,8.450000,71.494940,,29.500000,10.409170,92.242650,72.758720,3.400000,39.297320,57.966930,843000000.000000,1.750130,,182000.000000,5.776300,15320840000.000000,21.756550
2016,Barbados,BRB,,,0.265920,0.286110,0.282350,1290.770000,4.632240,,2.519310,33.003000,88.455880,1158.772000,,0.000000,0.000000,,3783.217850,,6.681550,1158.155760,9294900000.000000,4854006751.166560,9686600000.000000,4843300000.000000,2.535000,8.247000,26.124000,26.668000,8.250000,1.281930,-0.220580,-0.220580,118.712840,0.340000,0.290000,1.760000,16.370000,3.820000,44.069920,,12.800000,8.050000,,,0.600000,82.605060,16.702220,99000000.000000,4.423150,,1227000.000000,,,
2016,Belarus,BLR,-5.661350,-5.744070,1.003130,0.325970,0.327760,55201.400000,5.829460,,65.283360,36042.943000,30.493020,16835.197000,,5.718690,3157.287000,,87316.841860,,5.910540,290.552980,115657000000.000000,55028933824.644200,94949000000.000000,47723545321.259000,-2.525830,5.844000,10.775000,10.719000,5.840000,11.836580,8.341010,8.341010,432.912630,0.000000,0.160000,1.710000,9.530000,0.610000,26.714180,,2.900000,14.400000,,,24.200000,95.942530,3.487200,891000000.000000,2.970740,8340000.000000,10935000.000000,0.038510,18380000.000000,1.483800
2016,Belgium,BEL,1.641120,1.127810,0.201140,0.166780,0.171010,94171.600000,8.310660,,34.722200,32749.977000,53.484860,50446.919000,,11.193060,10557.293000,,110335.322700,,10.762640,4529.787110,421979700000.000000,468191916732.070000,430085300000.000000,476062757356.927000,1.266690,7.830000,20.095000,20.123000,7.830000,1.973850,1.920850,1.920850,110.773880,,,,,,18.095740,,3.300000,,,,19.300000,85.169170,10.677480,16522000000.000000,4.438370,13372000.000000,7481000.000000,,,
2016,Belize,BLZ,0.764650,-1.276910,0.296790,0.193970,0.195090,651.300000,1.773150,,0.564150,3.667000,86.879690,564.718000,,0.000000,0.000000,,1440.882050,,6.061800,296.560760,4386807619.147050,2194467135.918080,4481187085.951390,2240593542.975700,-0.011030,7.000000,16.585000,16.279000,7.000000,0.663430,2.101940,2.101940,104.477510,,,,,,23.658460,,12.500000,9.840910,,,5.800000,66.470900,27.677910,55000000.000000,4.859470,,1391000.000000,,,
2016,Benin,BEN,4.481270,1.444270,0.572630,0.209310,0.206280,6739.000000,0.598490,,0.000000,0.000000,72.731370,5258.478000,,4.412570,319.029000,,13818.349670,,2.470290,25.933560,6957668000000.000000,11768488383.673300,7005230000000.000000,11821065852.127100,3.339670,,4.397000,,1.843000,-0.794050,0.683590,0.683590,108.865520,,,,,,46.425220,,62.000000,5.295000,,,8.000000,20.864700,78.085830,87000000.000000,2.341410,,292000.000000,,,
2016,Bermuda,BMU,,,,,,,,,,0.000000,,612.389000,,,0.000000,,,,,,6233504000.000000,6610806937.028490,6899911000.000000,6899911000.000000,-0.657210,,,,,,4.373200,4.373200,,,,,,,,,,,,,,,,373000000.000000,19.386930,,642000.000000,3.144530,216970000.000000,8.119750
2016,Bhutan,BTN,6.959310,6.033890,0.567020,0.146330,0.150780,1228.400000,1.638390,,0.000000,0.000000,39.055040,480.377000,,25.341060,311.695000,,1856.760400,0.069000,3.576140,97.183080,161252117521.255000,2166429825.841900,145072779900.000000,2158971711.315640,8.127030,,11.716000,,2.747000,3.219890,4.383410,4.383410,153.447430,,,,,,20.129700,,26.400000,14.150000,,,4.500000,27.247630,72.568130,52000000.000000,4.202670,,210000.000000,,,
2016,Bolivia,BOL,5.388660,3.770540,0.619890,0.235710,0.257790,21328.700000,1.893690,,40.114710,8668.788000,49.854910,10773.646000,,0.000000,0.000000,,56748.874490,,6.833330,205.922440,44374306100.000000,34407300587.152400,234533182000.000000,33941126193.921900,4.263920,3.498000,6.761000,6.814000,3.500000,3.623210,-1.354870,-1.354870,138.493610,,,,,,28.021120,27.100000,24.500000,7.952030,99.420000,,6.600000,30.396850,64.994060,960000000.000000,8.898200,940000.000000,961000.000000,,,
2016,Bosnia and Herzegovina,BIH,5.225120,6.535170,1.320050,0.494020,0.499040,22356.600000,6.422490,,1.887670,421.705000,21.667140,4840.440000,,72.355130,16164.136000,,27490.286190,,9.249770,449.408570,29866888000.000000,16936219727.676700,30265105000.000000,17116926327.624700,3.242260,25.408000,55.099000,54.313000,25.410000,,1.333310,1.333310,,,,,,,28.613730,,5.400000,5.238170,,,10.500000,75.600700,20.066060,290000000.000000,3.236390,,778000.000000,,,
2016,Botswana,BWA,5.604700,3.483770,0.457020,0.196060,0.184470,6629.312000,2.818090,,0.000000,0.000000,38.730110,2757.584000,,50.215240,3575.325000,,10972.096540,,5.768380,369.842040,164418139800.000000,14505561464.355900,164418211000.000000,15082636722.902000,7.204430,,35.350000,,19.336000,2.814960,11.904910,11.904910,136.623160,,,,,,3.307490,,35.300000,7.300000,,,17.800000,69.341110,28.255480,237100006.103520,3.428340,,1712000.000000,,,
2016,Brazil,BRA,-3.583930,-4.362950,0.256470,0.150060,0.152110,447077.300000,2.161260,,14.961420,66116.010000,67.206070,296990.330000,,15.233600,67318.786000,,1069581.200000,,9.169020,795.937990,3977162043300.000000,1743173232503.860000,6269328000000.000000,1795693482652.520000,-3.275920,11.580000,26.519000,26.429000,11.580000,8.739140,8.103600,8.103600,150.482590,,,,,,24.420570,,15.100000,52.100000,99.070000,92.808440,6.000000,69.101730,26.650040,17068000000.000000,8.149630,8872000.000000,6547000.000000,31.245920,561080859110.756000,73.561440
2016,British Virgin Islands,VGB,,,,,,,,,,0.000000,,212.686000,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.600000,,,,,,,,,,408000.000000,,,
2016,Brunei Darussalam,BRN,-3.961140,-4.988500,0.552620,0.272720,0.294860,6968.500000,16.358210,,83.351310,5342.819000,28.146080,1804.164000,,0.000000,0.000000,,9101.755240,,2.548290,681.973450,18136537500.000000,12609889504.146000,15748000000.000000,11400466356.389800,-2.477920,,27.973000,,8.505000,-0.278690,-9.167860,-9.167860,99.662590,,,,,,4.979820,,9.000000,5.500000,,,2.600000,91.692200,5.073620,499000000.000000,11.596720,,4257000.000000,,,
2016,Bulgaria,BGR,5.254980,5.995820,0.794400,0.281420,0.290770,41586.700000,5.834420,,14.741800,6153.226000,29.272750,12218.444000,,53.520280,22339.364000,,54456.290940,,7.456540,562.340820,92282379000.000000,52349885976.855000,95349439000.000000,53964253211.840000,3.026630,7.575000,17.234000,17.222000,7.570000,-0.798650,3.323560,3.323560,105.755890,0.000000,0.070000,4.120000,22.290000,2.960000,43.254720,,6.400000,6.393020,,,9.700000,88.268500,8.176140,1636000000.000000,5.122980,5392000.000000,10604000.000000,,,
2016,Burkina Faso,BFA,8.457420,5.320660,0.318880,0.108210,0.113120,3997.800000,0.207400,,0.000000,0.000000,93.351340,3267.297000,,0.000000,0.000000,,28836.311180,,5.954610,39.645000,7412090000000.000000,12537116611.654100,7605123000000.000000,12833363045.336700,5.957980,,7.592000,,4.651000,0.441040,2.604300,2.604300,108.226520,,,,,,31.383100,,58.300000,5.295000,,,7.800000,12.862470,85.937810,176000000.000000,4.325990,,152000.000000,,,
2016,Burundi,BDI,-9.193670,-10.660950,0.143260,0.053040,0.052880,442.000000,0.040540,,0.000000,0.000000,93.269350,429.039000,,3.188700,14.668000,,3668.841790,,7.171380,19.466270,1711779038000.000000,3085379496.768380,4897101000000.000000,2644487776.500770,-0.600000,,2.496000,,1.383000,5.557690,0.973180,0.973180,162.583720,,,,,,27.932800,,44.500000,14.238330,,,6.400000,13.480220,85.674090,,,,187000.000000,,,
2016,Cabo Verde,CPV,5.220610,4.047040,0.297520,0.140900,0.145330,542.900000,0.972250,,0.000000,0.000000,98.675640,542.716000,,0.000000,0.000000,,719.403980,,4.846070,144.325230,181355440000.000000,1824764034.952560,184402075000.000000,1849789985.995720,4.280720,,29.547000,,12.087000,-1.407820,1.679930,1.679930,107.095290,,,,,,28.696360,,15.700000,9.606650,,,14.400000,59.872390,36.250220,79000000.000000,7.896200,,598000.000000,,,
2016,Cambodia,KHM,7.995180,6.564000,0.573350,0.188270,0.190990,11066.400000,0.708270,,0.000000,0.000000,65.005910,6435.585000,,27.113580,2684.244000,,33920.892120,,6.116490,78.358660,45961039355000.000000,19301414292.096100,81241866019000.000000,20016747857.636700,6.933310,0.716000,1.163000,1.115000,0.720000,3.019140,3.475260,3.475260,121.044860,,,,,,58.560400,,26.000000,,,,5.100000,48.931470,50.994220,762000000.000000,4.604250,1434000.000000,5012000.000000,,,
2016,Cameroon,CMR,5.476780,2.367480,0.266540,0.103210,0.106340,8974.700000,0.378490,,11.923110,1019.426000,69.823110,5969.876000,,0.000000,0.000000,,91280.782230,,3.593780,51.249610,20038566000000.000000,33671222913.454800,20038566000000.000000,33814337044.376500,4.535790,,6.203000,,3.522000,0.874190,0.661810,0.661810,113.854180,,,,,,69.960360,,55.300000,,,,9.200000,23.154000,73.755760,818000000.000000,11.559380,,994000.000000,,,
2016,Canada,CAN,0.630810,-0.502260,0.354090,0.324940,0.331850,556874.100000,15.421820,,39.425180,217027.728000,45.876140,252538.956000,,11.964650,65862.987000,,709180.121200,,11.033180,4668.236330,2011113754000.000000,1572673953080.040000,2025533000000.000000,1527994741907.430000,1.038550,7.038000,12.634000,12.607000,7.040000,1.428760,0.716980,0.754030,110.224670,0.100000,0.100000,1.300000,3.400000,0.700000,15.456080,,4.700000,2.700000,,,11.900000,84.680520,10.723680,,,52979000.000000,30142000.000000,75.482370,1153366674108.800000,57.552990
2016,Cayman Islands,CYM,,,,,,,,,,0.000000,,546.383000,,,0.000000,,,,,,4050576000.000000,4860710642.842570,4091085500.000000,4909322237.288950,3.239970,,,,,-0.625260,1.000090,1.000090,102.941900,,,,,,,,,,,,,,,194000000.000000,9.620120,,2097000.000000,,,
2016,Central African Republic,CAF,14.455160,12.475050,0.116190,0.051430,0.053450,206.400000,0.042090,,0.000000,0.000000,95.815160,297.027000,,0.000000,0.000000,,22699.772510,,5.444020,20.259140,682706000000.000000,1776382808.691920,1081516000000.000000,1825018144.655950,4.750320,,10.714000,,6.061000,4.945430,2.980110,2.980110,139.632810,,,,,,55.209560,,82.400000,,,,13.700000,6.335500,92.488310,,,,82000.000000,,,
2016,Chad,TCD,-8.389510,-11.229060,0.143190,0.059830,0.060640,1469.870000,0.100730,,0.000000,0.000000,89.877450,916.750000,,0.000000,0.000000,,74323.301730,,5.050780,35.319190,5271667000000.000000,10265387503.357200,5984000000000.000000,10097778098.170700,-6.255530,,1.433000,,1.022000,-0.792440,-1.400840,-1.400840,115.760480,,,,,,56.654550,,74.500000,,30.791610,22.311550,6.700000,8.847450,90.096730,,,56000.000000,98000.000000,,,
2016,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,8173500000.000000,,7044000000.000000,9511207129.354580,,,17.456000,,7.522000,,,,,,,,,,,,,,,,,84.537000,11.366430,,,,,,,
2016,Chile,CHL,-0.279590,-1.458300,0.350650,0.194460,0.203620,86504.700000,4.783530,,11.559390,9959.572000,53.506880,46101.524000,,31.358470,27018.456000,,106621.636000,,8.518670,1179.733770,179726240480000.000000,246700604504.172000,168764687920000.000000,249344864067.964000,1.753040,6.926000,16.009000,15.768000,6.730000,3.786190,4.560660,4.560660,122.884330,0.000000,0.010000,2.030000,14.600000,2.080000,34.750830,,6.700000,5.588400,,,10.000000,73.468090,22.466350,2733000000.000000,3.910000,4269000.000000,6712000.000000,9.614450,23973143323.612300,11.267490
2016,China,CHN,7.504690,6.890400,0.834320,0.530290,0.526980,9860914.000000,7.105480,,4.107180,403091.308000,13.616830,1336397.813000,,70.831810,6951652.911000,,11773340.790000,,4.979560,398.789220,73603647933000.000000,11819153423314.000000,74639505948000.000000,11233313730288.500000,6.848760,,10.610000,,4.560000,2.000000,1.407350,1.407350,117.220570,,,,,,35.906190,,7.600000,4.350000,,,8.200000,51.747750,44.089490,,,135130000.000000,141774000.000000,162.864310,18295058830306.600000,249.907290
2016,Colombia,COL,2.578670,1.488340,0.278780,0.122150,0.125530,83526.200000,1.753800,,26.158460,21910.325000,58.735040,49196.472000,,23.247100,19471.770000,,178893.985500,,7.531170,447.235810,821489000000000.000000,299618678608.614000,863782000000001.000000,282720100286.228000,2.087380,8.922000,18.293000,18.272000,8.920000,7.513460,5.148330,5.148330,126.423330,0.290000,0.760000,1.240000,8.190000,2.230000,15.612210,,13.000000,14.645430,98.670000,94.653850,4.200000,48.650640,47.507330,4891000000.000000,8.699760,3795000.000000,3675000.000000,5.011260,14167836235.680200,13.012710
2016,Comoros,COM,3.858480,1.629420,0.218310,0.091660,0.095630,217.900000,0.292000,,0.000000,0.000000,100.842500,201.685000,,0.000000,0.000000,,505.139900,,4.652640,63.148650,381057048600.000000,998106096.439600,450159000000.000000,1012835492.515750,3.320450,,9.973000,,4.937000,,1.714990,1.714990,,,,,,,71.266460,,45.700000,10.500000,,,5.500000,41.862200,57.246860,38000000.000000,14.179250,,26799.999240,,,
2016,"Congo, Dem. Rep.",COD,4.425190,0.867790,0.062360,0.029110,0.031890,2421.140000,0.029730,,0.000000,0.000000,92.921070,1914.174000,,0.000000,0.000000,,52491.418570,,4.366030,19.910320,11049794113000.000000,38827503534.075600,37517392392000.000000,37134801555.332200,2.399400,,8.533000,,4.556000,2.885850,4.349230,4.349230,133.850930,,,,,,37.291880,,71.500000,19.045830,84.989510,77.042680,6.500000,15.730370,81.573220,60000000.000000,0.421400,424000.000000,351000.000000,,,
2016,"Congo, Rep.",COG,-20.102190,-21.988230,0.484160,0.224820,0.268710,5497.600000,1.059920,,14.558540,487.711000,69.289880,2321.211000,,0.000000,0.000000,,15480.200140,,2.790670,54.673880,5032982203300.000000,11354834360.674500,6477966441600.000000,10931247264.811600,-8.685240,,42.623000,,20.715000,3.190560,-3.502490,-3.502490,120.116520,,,,,,44.256780,,36.700000,,,,6.700000,23.211250,75.593860,457000000.000000,6.267990,,213000.000000,,,
2016,Costa Rica,CRI,5.297620,4.233770,0.136170,0.082830,0.085700,8008.900000,1.619530,,0.000000,0.000000,85.729740,6926.963000,,3.721460,300.694000,,15103.532370,,7.317240,870.738400,32972740220000.000000,58814921623.350200,32056288212000.000000,58847019609.654900,4.204320,8.085000,21.724000,21.249000,8.090000,-0.017480,1.958770,1.958770,121.483170,,,,,,22.202950,,7.600000,11.638610,,,7.700000,71.689620,24.844110,1055000000.000000,5.876260,1036000.000000,3204000.000000,0.061110,35960000.000000,1.232500
2016,Cote d'Ivoire,CIV,5.452700,2.766120,0.195380,0.085750,0.084410,9593.500000,0.396200,,46.309650,4316.059000,38.204470,3560.657000,,0.000000,0.000000,,24077.526290,,3.351720,66.393540,29029207000000.000000,49101205370.571000,28686711000000.000000,48407761031.922600,7.172760,1.896000,2.036000,2.048000,1.900000,0.723180,-1.179830,-1.179830,111.685950,,,,,,40.012490,,64.200000,5.295000,,,9.600000,25.472750,72.772950,491000000.000000,4.580370,,1583000.000000,,,5.273610
2016,Croatia,HRV,2.656600,3.376050,0.320430,0.155160,0.159680,16876.800000,4.042980,,29.353320,4972.452000,52.515600,8896.142000,,14.590070,2471.558000,,22671.438520,,6.738560,840.901220,47470416348.169700,52669038859.707200,47441358822.896900,52512987755.963500,3.562290,13.103000,31.291000,31.271000,13.100000,-1.125000,-0.061210,-0.061210,106.165000,,,,,,10.974080,,4.100000,,,,16.400000,86.091980,8.714380,954000000.000000,3.974520,2581000.000000,57587000.000000,0.605130,317770000.000000,
2016,Cuba,CUB,3.362590,3.343290,0.310310,,,27176.400000,2.396080,,8.004240,2277.207000,88.768470,25254.629000,,0.025780,7.334000,,42569.135950,,12.217750,984.248660,54779600000.000000,87579654548.890700,91370407863.700000,91370407863.700000,0.512840,2.000000,4.969000,,2.000000,,4.328350,4.328350,,,,,,,10.285440,,4.400000,,,,13.400000,75.047730,20.300760,,,385000.000000,4009000.000000,,,
2016,Curacao,CUW,,,,,,,,,,275.025000,,5115.465000,,,0.000000,,,,,,5128528842.993230,3026120390.739890,5414195436.550120,3024690188.016830,-1.067710,,,,,-0.047210,-0.047260,-0.047260,108.032660,,,,,,,,,,,,,,,428000000.000000,18.527560,,944000.000000,,,
2016,Cyprus,CYP,4.799530,4.319940,0.341770,0.232210,0.237340,7219.200000,6.026640,,0.000000,0.000000,85.033370,6079.886000,,0.000000,0.000000,,8598.436550,,6.682240,1649.412480,18997306000.000000,21123236843.809800,18929340000.000000,20952955488.083600,6.454550,13.006000,28.824000,29.129000,13.010000,-1.429170,-0.572260,-0.572260,100.274660,,,,,,44.606930,,2.300000,,,,4.600000,85.717240,12.475370,1559318481.445310,10.818850,1268000.000000,3286000.000000,0.354280,74231207.289290,3.219570
2016,Czechia,CZE,3.352350,3.154060,0.534210,0.263350,0.270040,102998.000000,9.747750,,15.622010,16068.794000,19.707540,20271.176000,,62.138650,63915.810000,,124271.948900,,7.106550,1321.620240,4742737000000.000000,192803983942.274000,4796873000000.000000,196272068576.338000,2.537290,3.952000,10.497000,10.506000,3.950000,0.683500,1.141450,1.141450,108.215370,,,,,,15.023810,,2.600000,3.907250,,,13.000000,82.840340,14.020030,4962000000.000000,3.536220,6027000.000000,32519000.000000,,,
2016,Denmark,DNK,2.362530,1.566810,0.113090,0.113860,0.118700,35340.300000,6.169730,,18.635570,6593.266000,47.615030,16846.198000,,20.314640,7187.320000,,49939.310100,,10.251620,5624.329100,2102455468000.000000,312497708532.463000,2107808218000.000000,313115929314.339000,3.245960,5.989000,12.153000,12.175000,5.990000,0.250000,0.254600,0.254600,107.401130,,,,,,13.521420,,3.500000,,,,10.900000,91.211760,5.222630,9174000000.000000,6.267930,9651000.000000,28692000.000000,,,
2016,Djibouti,DJI,3.475090,1.755800,0.152270,0.090060,0.090660,395.470000,0.386480,,0.000000,0.000000,108.513270,531.715000,,0.000000,0.000000,,1340.937800,,2.727400,69.795420,447713464000.000000,2597091693.865470,462955248200.000000,2604955228.701170,7.123430,,73.360000,,25.972000,2.738410,0.302780,0.302780,115.559250,,,,,,23.178650,,53.100000,,,,9.300000,45.504300,51.683440,,,,,,,
2016,Dominica,DMA,,,0.328430,0.210280,0.214180,182.500000,2.604350,,0.000000,0.000000,99.823890,179.683000,,0.000000,0.000000,,247.984770,,5.123080,421.321780,1222240000.000000,555681105.247440,1555820000.000000,576229629.629630,2.763650,,,,,0.141820,3.697900,3.697900,102.548420,,,,,,32.225540,,28.800000,8.277500,,,,,,33000000.000000,10.017510,,356000.000000,,,
2016,Dominican Republic,DOM,7.293230,6.052300,0.324010,0.146310,0.146820,24593.500000,2.336100,,7.825730,1914.174000,73.145110,17891.293000,,11.753590,2874.928000,,37760.748060,,4.576630,329.108800,2232898351300.000000,75903835172.173200,3487292512700.000000,75704647877.655900,6.659200,7.284000,16.766000,16.749000,7.280000,1.614170,1.993680,1.993680,121.373040,,,,,,29.477980,,28.900000,15.084170,98.480000,93.778460,6.400000,56.925690,39.689240,882000000.000000,4.246880,500000.000000,6769000.000000,,,
